REGION_CODE,REGION_NAME,YEAR,MONTH,ZONE,AVG_TEMP_C,MAX_TEMP_C,MIN_TEMP_C,TEMP_RANGE_C,PRECIPITATION_MM,RAIN_DAYS,HEAVY_RAIN_DAYS,DROUGHT_INDEX,ELEVATION_M,DISTANCE_TO_COAST_KM
TA,Tanga,2002,11,Eastern,31.31,34.41,27.38,7.03,925.3,14,1,0.0,776.6,164.3
TA,Tanga,2002,12,Eastern,31.51,36.76,29.45,7.31,1173.5,20,5,0.0,776.6,164.3
TA,Tanga,2003,1,Eastern,30.77,33.67,27.36,6.3,793.3,12,1,0.49,776.6,164.3
TA,Tanga,2003,2,Eastern,30.97,34.41,27.26,7.15,701.2,15,2,0.45,776.6,164.3
TA,Tanga,2003,3,Eastern,30.47,32.93,27.67,5.26,1161.5,15,5,0.6,776.6,164.3
TA,Tanga,2003,4,Eastern,29.77,33.68,26.9,6.79,1437.7,22,7,0.64,776.6,164.3
TA,Tanga,2003,5,Eastern,28.77,33.56,25.95,7.6,977.4,12,0,0.56,776.6,164.3
TA,Tanga,2003,6,Eastern,28.27,30.61,26.2,4.41,333.0,2,0,0.0,776.6,164.3
TA,Tanga,2003,7,Eastern,27.77,30.26,25.01,5.25,148.9,3,0,0.0,776.6,164.3
TA,Tanga,2003,8,Eastern,28.27,30.17,26.2,3.97,148.9,3,0,0.0,776.6,164.3
TA,Tanga,2003,9,Eastern,29.27,32.7,27.06,5.64,241.0,1,0,0.0,776.6,164.3
TA,Tanga,2003,10,Eastern,29.77,32.44,27.12,5.32,425.1,5,0,0.17,776.6,164.3
TA,Tanga,2003,11,Eastern,30.27,33.3,27.84,5.46,701.2,11,2,0.45,776.6,164.3
TA,Tanga,2003,12,Eastern,30.47,32.94,28.37,4.58,885.3,13,3,0.53,776.6,164.3
TA,Tanga,2004,1,Eastern,31.14,33.69,28.59,5.1,987.5,15,3,0.0,776.6,164.3
TA,Tanga,2004,2,Eastern,31.34,33.84,29.25,4.58,871.2,11,1,0.0,776.6,164.3
TA,Tanga,2004,3,Eastern,30.84,34.41,28.06,6.35,1452.8,19,4,0.0,776.6,164.3
TA,Tanga,2004,4,Eastern,30.14,32.41,27.24,5.16,1801.8,19,5,0.0,776.6,164.3
TA,Tanga,2004,5,Eastern,29.14,31.45,25.88,5.58,1220.1,17,5,0.0,776.6,164.3
TA,Tanga,2004,6,Eastern,28.64,32.9,26.16,6.74,405.8,5,1,0.0,776.6,164.3
TA,Tanga,2004,7,Eastern,28.14,31.76,24.49,7.27,173.2,1,0,0.0,776.6,164.3
TA,Tanga,2004,8,Eastern,28.64,31.89,26.45,5.44,173.2,2,0,0.0,776.6,164.3
TA,Tanga,2004,9,Eastern,29.64,32.84,24.01,8.84,289.5,5,1,0.0,776.6,164.3
TA,Tanga,2004,10,Eastern,30.14,32.23,28.42,3.81,522.2,10,2,0.0,776.6,164.3
TA,Tanga,2004,11,Eastern,30.64,34.15,28.19,5.96,871.2,9,2,0.0,776.6,164.3
TA,Tanga,2004,12,Eastern,30.84,33.91,27.45,6.46,1103.8,18,3,0.0,776.6,164.3
TA,Tanga,2005,1,Eastern,30.62,33.12,27.13,5.99,767.1,13,6,0.64,776.6,164.3
TA,Tanga,2005,2,Eastern,30.82,34.02,28.28,5.75,678.3,8,1,0.6,776.6,164.3
TA,Tanga,2005,3,Eastern,30.32,34.22,26.31,7.91,1122.3,15,3,0.75,776.6,164.3
TA,Tanga,2005,4,Eastern,29.62,34.1,27.13,6.97,1388.6,21,8,0.79,776.6,164.3
TA,Tanga,2005,5,Eastern,28.62,31.59,25.29,6.3,944.7,19,6,0.71,776.6,164.3
TA,Tanga,2005,6,Eastern,28.12,32.03,24.89,7.14,323.2,10,2,0.1,776.6,164.3
TA,Tanga,2005,7,Eastern,27.62,31.67,25.54,6.13,145.6,3,0,0.0,776.6,164.3
TA,Tanga,2005,8,Eastern,28.12,30.97,25.87,5.1,145.6,2,0,0.0,776.6,164.3
TA,Tanga,2005,9,Eastern,29.12,32.04,26.0,6.03,234.4,3,1,0.0,776.6,164.3
TA,Tanga,2005,10,Eastern,29.62,34.44,26.05,8.38,412.0,7,1,0.32,776.6,164.3
TA,Tanga,2005,11,Eastern,30.12,32.27,27.64,4.63,678.3,8,3,0.6,776.6,164.3
TA,Tanga,2005,12,Eastern,30.32,33.22,27.05,6.17,855.9,9,2,0.68,776.6,164.3
TA,Tanga,2006,1,Eastern,30.75,33.26,27.83,5.43,847.4,13,4,0.19,776.6,164.3
TA,Tanga,2006,2,Eastern,30.95,31.85,27.49,4.36,748.6,9,1,0.14,776.6,164.3
TA,Tanga,2006,3,Eastern,30.45,33.66,26.67,6.98,1242.6,11,0,0.29,776.6,164.3
TA,Tanga,2006,4,Eastern,29.75,33.12,25.95,7.16,1539.1,21,6,0.34,776.6,164.3
TA,Tanga,2006,5,Eastern,28.75,33.41,25.77,7.64,1045.0,16,6,0.25,776.6,164.3
TA,Tanga,2006,6,Eastern,28.25,32.14,25.19,6.95,353.3,5,0,0.0,776.6,164.3
TA,Tanga,2006,7,Eastern,27.75,29.87,25.29,4.58,155.7,2,0,0.0,776.6,164.3
TA,Tanga,2006,8,Eastern,28.25,30.59,23.81,6.77,155.7,1,0,0.0,776.6,164.3
TA,Tanga,2006,9,Eastern,29.25,32.07,26.08,5.99,254.5,3,0,0.0,776.6,164.3
TA,Tanga,2006,10,Eastern,29.75,31.31,26.55,4.76,452.1,7,1,0.0,776.6,164.3
TA,Tanga,2006,11,Eastern,30.25,33.07,27.53,5.54,748.6,11,3,0.14,776.6,164.3
TA,Tanga,2006,12,Eastern,30.45,35.11,26.24,8.87,946.2,16,3,0.22,776.6,164.3
TA,Tanga,2007,1,Eastern,31.77,34.69,29.26,5.44,724.6,10,1,0.88,776.6,164.3
TA,Tanga,2007,2,Eastern,31.97,36.5,28.59,7.91,641.2,7,2,0.84,776.6,164.3
TA,Tanga,2007,3,Eastern,31.47,33.85,29.21,4.64,1058.5,14,2,0.99,776.6,164.3
TA,Tanga,2007,4,Eastern,30.77,34.52,28.87,5.65,1308.9,17,2,1.03,776.6,164.3
TA,Tanga,2007,5,Eastern,29.77,34.01,25.24,8.77,891.6,12,3,0.95,776.6,164.3
TA,Tanga,2007,6,Eastern,29.27,33.19,27.17,6.02,307.3,4,0,0.34,776.6,164.3
TA,Tanga,2007,7,Eastern,28.77,31.47,26.1,5.37,140.3,3,0,0.0,776.6,164.3
TA,Tanga,2007,8,Eastern,29.27,32.0,27.07,4.93,140.3,4,0,0.0,776.6,164.3
TA,Tanga,2007,9,Eastern,30.27,34.67,26.16,8.51,223.8,1,0,0.0,776.6,164.3
TA,Tanga,2007,10,Eastern,30.77,33.58,26.49,7.1,390.7,8,0,0.56,776.6,164.3
TA,Tanga,2007,11,Eastern,31.27,33.6,27.04,6.55,641.2,7,1,0.84,776.6,164.3
TA,Tanga,2007,12,Eastern,31.47,34.89,29.77,5.12,808.1,11,1,0.92,776.6,164.3
TA,Tanga,2008,1,Eastern,30.67,32.59,28.71,3.87,1016.5,11,5,0.0,776.6,164.3
TA,Tanga,2008,2,Eastern,30.87,35.58,27.12,8.46,896.5,11,2,0.0,776.6,164.3
TA,Tanga,2008,3,Eastern,30.37,32.99,28.36,4.63,1496.3,22,8,0.0,776.6,164.3
TA,Tanga,2008,4,Eastern,29.67,32.91,27.04,5.87,1856.2,25,13,0.0,776.6,164.3
TA,Tanga,2008,5,Eastern,28.67,31.82,26.77,5.05,1256.4,13,5,0.0,776.6,164.3
TA,Tanga,2008,6,Eastern,28.17,31.64,24.79,6.85,416.7,5,1,0.0,776.6,164.3
TA,Tanga,2008,7,Eastern,27.67,30.03,25.08,4.95,176.8,0,0,0.0,776.6,164.3
TA,Tanga,2008,8,Eastern,28.17,30.35,26.1,4.24,176.8,0,0,0.0,776.6,164.3
TA,Tanga,2008,9,Eastern,29.17,32.91,27.75,5.17,296.8,8,0,0.0,776.6,164.3
TA,Tanga,2008,10,Eastern,29.67,32.55,25.62,6.92,536.7,6,2,0.0,776.6,164.3
TA,Tanga,2008,11,Eastern,30.17,32.49,26.9,5.59,896.5,12,3,0.0,776.6,164.3
TA,Tanga,2008,12,Eastern,30.37,32.66,26.96,5.7,1136.5,16,3,0.0,776.6,164.3
TA,Tanga,2009,1,Eastern,31.9,35.27,28.9,6.36,414.0,5,0,2.65,776.6,164.3
TA,Tanga,2009,2,Eastern,32.1,34.71,29.45,5.27,369.4,9,0,2.6,776.6,164.3
TA,Tanga,2009,3,Eastern,31.6,34.03,29.46,4.57,592.6,11,1,2.76,776.6,164.3
TA,Tanga,2009,4,Eastern,30.9,33.76,27.44,6.32,726.6,9,1,2.8,776.6,164.3
TA,Tanga,2009,5,Eastern,29.9,32.94,27.07,5.88,503.3,4,0,2.71,776.6,164.3
TA,Tanga,2009,6,Eastern,29.4,31.8,25.99,5.81,190.8,3,0,2.11,776.6,164.3
TA,Tanga,2009,7,Eastern,28.9,31.9,25.24,6.66,101.5,1,1,0.39,776.6,164.3
TA,Tanga,2009,8,Eastern,29.4,32.64,25.88,6.76,101.5,1,0,0.39,776.6,164.3
TA,Tanga,2009,9,Eastern,30.4,33.76,27.66,6.09,146.1,1,0,1.68,776.6,164.3
TA,Tanga,2009,10,Eastern,30.9,33.66,28.0,5.65,235.4,3,2,2.32,776.6,164.3
TA,Tanga,2009,11,Eastern,31.4,34.97,27.42,7.54,369.4,4,0,2.6,776.6,164.3
TA,Tanga,2009,12,Eastern,31.6,34.95,28.17,6.78,458.7,7,0,2.68,776.6,164.3
TA,Tanga,2010,1,Eastern,31.1,33.63,29.41,4.21,932.4,14,0,0.0,776.6,164.3
TA,Tanga,2010,2,Eastern,31.3,33.33,26.79,6.54,822.9,12,0,0.0,776.6,164.3
TA,Tanga,2010,3,Eastern,30.8,32.9,28.04,4.86,1370.1,19,2,0.0,776.6,164.3
TA,Tanga,2010,4,Eastern,30.1,32.78,27.01,5.77,1698.4,27,11,0.0,776.6,164.3
TA,Tanga,2010,5,Eastern,29.1,31.29,25.71,5.58,1151.2,19,3,0.0,776.6,164.3
TA,Tanga,2010,6,Eastern,28.6,31.93,23.91,8.02,385.2,9,1,0.0,776.6,164.3
TA,Tanga,2010,7,Eastern,28.1,30.77,25.61,5.17,166.3,3,1,0.0,776.6,164.3
TA,Tanga,2010,8,Eastern,28.6,31.68,26.6,5.08,166.3,3,0,0.0,776.6,164.3
TA,Tanga,2010,9,Eastern,29.6,32.85,26.66,6.19,275.7,4,0,0.0,776.6,164.3
TA,Tanga,2010,10,Eastern,30.1,34.11,27.3,6.81,494.6,6,1,0.0,776.6,164.3
TA,Tanga,2010,11,Eastern,30.6,33.59,26.83,6.76,822.9,19,2,0.0,776.6,164.3
TA,Tanga,2010,12,Eastern,30.8,34.7,26.96,7.73,1041.8,15,4,0.0,776.6,164.3
TA,Tanga,2011,1,Eastern,30.69,34.16,28.61,5.55,750.3,10,0,0.74,776.6,164.3
TA,Tanga,2011,2,Eastern,30.89,33.91,28.11,5.79,663.6,8,1,0.69,776.6,164.3
TA,Tanga,2011,3,Eastern,30.39,33.05,27.22,5.83,1097.0,10,2,0.84,776.6,164.3
TA,Tanga,2011,4,Eastern,29.69,31.74,26.02,5.73,1357.1,20,6,0.89,776.6,164.3
TA,Tanga,2011,5,Eastern,28.69,32.07,26.55,5.51,923.7,17,2,0.8,776.6,164.3
TA,Tanga,2011,6,Eastern,28.19,31.23,26.73,4.5,316.9,7,0,0.2,776.6,164.3
TA,Tanga,2011,7,Eastern,27.69,32.06,25.23,6.83,143.5,0,0,0.0,776.6,164.3
TA,Tanga,2011,8,Eastern,28.19,31.42,24.84,6.58,143.5,2,0,0.0,776.6,164.3
TA,Tanga,2011,9,Eastern,29.19,32.76,26.7,6.06,230.2,6,0,0.0,776.6,164.3
TA,Tanga,2011,10,Eastern,29.69,33.23,27.22,6.02,403.6,3,0,0.41,776.6,164.3
TA,Tanga,2011,11,Eastern,30.19,34.53,25.12,9.41,663.6,13,2,0.69,776.6,164.3
TA,Tanga,2011,12,Eastern,30.39,32.87,28.15,4.72,837.0,11,0,0.77,776.6,164.3
TA,Tanga,2012,1,Eastern,30.88,34.56,27.62,6.94,581.4,10,1,1.7,776.6,164.3
TA,Tanga,2012,2,Eastern,31.08,33.72,28.21,5.51,515.8,5,1,1.65,776.6,164.3
TA,Tanga,2012,3,Eastern,30.58,34.32,27.19,7.13,843.6,15,5,1.8,776.6,164.3
TA,Tanga,2012,4,Eastern,29.88,33.72,27.29,6.43,1040.3,16,4,1.85,776.6,164.3
TA,Tanga,2012,5,Eastern,28.88,31.79,26.28,5.5,712.5,14,3,1.76,776.6,164.3
TA,Tanga,2012,6,Eastern,28.38,31.19,25.68,5.51,253.5,4,0,1.16,776.6,164.3
TA,Tanga,2012,7,Eastern,27.88,30.56,26.15,4.41,122.4,1,0,0.0,776.6,164.3
TA,Tanga,2012,8,Eastern,28.38,30.71,26.77,3.94,122.4,1,0,0.0,776.6,164.3
TA,Tanga,2012,9,Eastern,29.38,33.18,25.17,8.01,188.0,3,0,0.73,776.6,164.3
TA,Tanga,2012,10,Eastern,29.88,35.03,27.02,8.01,319.1,2,0,1.37,776.6,164.3
TA,Tanga,2012,11,Eastern,30.38,32.86,26.87,5.98,515.8,4,0,1.65,776.6,164.3
TA,Tanga,2012,12,Eastern,30.58,33.64,28.85,4.79,646.9,13,1,1.73,776.6,164.3
TA,Tanga,2013,1,Eastern,30.79,34.04,26.34,7.7,676.2,12,4,1.16,776.6,164.3
TA,Tanga,2013,2,Eastern,30.99,33.48,28.33,5.16,598.8,9,0,1.11,776.6,164.3
TA,Tanga,2013,3,Eastern,30.49,33.89,28.37,5.52,985.8,11,3,1.27,776.6,164.3
TA,Tanga,2013,4,Eastern,29.79,32.16,28.38,3.78,1218.1,19,4,1.31,776.6,164.3
TA,Tanga,2013,5,Eastern,28.79,31.08,24.39,6.69,831.0,12,2,1.22,776.6,164.3
TA,Tanga,2013,6,Eastern,28.29,32.47,25.54,6.93,289.1,3,0,0.62,776.6,164.3
TA,Tanga,2013,7,Eastern,27.79,30.99,23.17,7.82,134.3,1,0,0.0,776.6,164.3
TA,Tanga,2013,8,Eastern,28.29,30.4,25.23,5.17,134.3,4,0,0.0,776.6,164.3
TA,Tanga,2013,9,Eastern,29.29,32.23,26.73,5.51,211.7,4,1,0.19,776.6,164.3
TA,Tanga,2013,10,Eastern,29.79,32.47,24.95,7.51,366.5,6,1,0.84,776.6,164.3
TA,Tanga,2013,11,Eastern,30.29,32.55,27.76,4.79,598.8,7,2,1.11,776.6,164.3
TA,Tanga,2013,12,Eastern,30.49,33.04,26.87,6.17,753.6,11,1,1.19,776.6,164.3
TA,Tanga,2014,1,Eastern,30.66,32.01,28.55,3.46,1041.6,19,8,0.0,776.6,164.3
TA,Tanga,2014,2,Eastern,30.86,34.26,26.46,7.8,918.5,13,1,0.0,776.6,164.3
TA,Tanga,2014,3,Eastern,30.36,33.07,26.44,6.63,1533.9,19,2,0.0,776.6,164.3
TA,Tanga,2014,4,Eastern,29.66,32.57,26.88,5.69,1903.2,19,11,0.0,776.6,164.3
TA,Tanga,2014,5,Eastern,28.66,32.73,26.08,6.65,1287.7,20,3,0.0,776.6,164.3
TA,Tanga,2014,6,Eastern,28.16,33.5,25.68,7.82,426.1,5,1,0.0,776.6,164.3
TA,Tanga,2014,7,Eastern,27.66,29.91,24.66,5.25,179.9,3,0,0.0,776.6,164.3
TA,Tanga,2014,8,Eastern,28.16,31.44,24.79,6.65,179.9,1,0,0.0,776.6,164.3
TA,Tanga,2014,9,Eastern,29.16,31.38,26.59,4.78,303.0,5,0,0.0,776.6,164.3
TA,Tanga,2014,10,Eastern,29.66,32.35,26.44,5.9,549.2,10,1,0.0,776.6,164.3
TA,Tanga,2014,11,Eastern,30.16,34.9,27.09,7.8,918.5,14,4,0.0,776.6,164.3
TA,Tanga,2014,12,Eastern,30.36,33.08,28.49,4.59,1164.7,13,3,0.0,776.6,164.3
TA,Tanga,2015,1,Eastern,32.35,37.33,30.87,6.46,849.9,17,2,0.17,776.6,164.3
TA,Tanga,2015,2,Eastern,32.55,39.09,30.71,8.38,750.8,8,3,0.12,776.6,164.3
TA,Tanga,2015,3,Eastern,32.05,36.01,29.81,6.19,1246.5,20,7,0.28,776.6,164.3
TA,Tanga,2015,4,Eastern,31.35,35.65,27.99,7.67,1543.9,22,7,0.32,776.6,164.3
TA,Tanga,2015,5,Eastern,30.35,32.93,27.56,5.37,1048.2,15,2,0.24,776.6,164.3
TA,Tanga,2015,6,Eastern,29.85,33.36,27.37,5.98,354.3,0,0,0.0,776.6,164.3
TA,Tanga,2015,7,Eastern,29.35,31.09,26.0,5.09,156.0,1,0,0.0,776.6,164.3
TA,Tanga,2015,8,Eastern,29.85,32.72,27.18,5.54,156.0,2,0,0.0,776.6,164.3
TA,Tanga,2015,9,Eastern,30.85,33.94,27.7,6.24,255.1,3,0,0.0,776.6,164.3
TA,Tanga,2015,10,Eastern,31.35,34.18,28.8,5.38,453.4,8,0,0.0,776.6,164.3
TA,Tanga,2015,11,Eastern,31.85,35.7,29.06,6.64,750.8,11,0,0.12,776.6,164.3
TA,Tanga,2015,12,Eastern,32.05,34.74,29.02,5.73,949.1,13,1,0.21,776.6,164.3
TA,Tanga,2016,1,Eastern,32.06,34.86,29.22,5.64,234.2,0,0,3.67,776.6,164.3
TA,Tanga,2016,2,Eastern,32.26,34.62,29.45,5.17,212.0,7,0,3.62,776.6,164.3
TA,Tanga,2016,3,Eastern,31.76,34.28,29.68,4.6,322.9,5,1,3.78,776.6,164.3
TA,Tanga,2016,4,Eastern,31.06,34.38,28.36,6.01,389.4,5,1,3.82,776.6,164.3
TA,Tanga,2016,5,Eastern,30.06,33.27,26.5,6.77,278.5,8,0,3.73,776.6,164.3
TA,Tanga,2016,6,Eastern,29.56,33.87,27.35,6.53,123.3,2,0,3.13,776.6,164.3
TA,Tanga,2016,7,Eastern,29.06,32.25,26.38,5.87,79.0,2,0,1.41,776.6,164.3
TA,Tanga,2016,8,Eastern,29.56,32.37,26.21,6.16,79.0,0,0,1.41,776.6,164.3
TA,Tanga,2016,9,Eastern,30.56,32.53,28.37,4.16,101.2,1,0,2.7,776.6,164.3
TA,Tanga,2016,10,Eastern,31.06,34.42,28.06,6.36,145.5,0,0,3.35,776.6,164.3
TA,Tanga,2016,11,Eastern,31.56,35.58,27.81,7.77,212.0,3,0,3.62,776.6,164.3
TA,Tanga,2016,12,Eastern,31.76,34.86,29.65,5.21,256.4,3,0,3.71,776.6,164.3
TA,Tanga,2017,1,Eastern,30.79,33.98,28.07,5.91,456.1,6,0,2.41,776.6,164.3
TA,Tanga,2017,2,Eastern,30.99,34.27,25.65,8.62,406.2,5,0,2.36,776.6,164.3
TA,Tanga,2017,3,Eastern,30.49,32.02,27.58,4.44,655.7,11,3,2.52,776.6,164.3
TA,Tanga,2017,4,Eastern,29.79,32.38,26.61,5.76,805.4,12,1,2.56,776.6,164.3
TA,Tanga,2017,5,Eastern,28.79,30.87,26.72,4.16,555.9,9,0,2.47,776.6,164.3
TA,Tanga,2017,6,Eastern,28.29,31.31,24.9,6.41,206.6,2,0,1.87,776.6,164.3
TA,Tanga,2017,7,Eastern,27.79,29.74,25.52,4.22,106.8,2,1,0.15,776.6,164.3
TA,Tanga,2017,8,Eastern,28.29,30.91,24.04,6.87,106.8,2,0,0.15,776.6,164.3
TA,Tanga,2017,9,Eastern,29.29,31.74,26.82,4.91,156.7,2,0,1.44,776.6,164.3
TA,Tanga,2017,10,Eastern,29.79,33.0,26.44,6.56,256.5,5,0,2.09,776.6,164.3
TA,Tanga,2017,11,Eastern,30.29,34.52,26.58,7.94,406.2,10,2,2.36,776.6,164.3
TA,Tanga,2017,12,Eastern,30.49,34.55,27.84,6.71,506.0,11,1,2.44,776.6,164.3
TA,Tanga,2018,1,Eastern,31.34,35.43,27.33,8.11,629.8,12,0,1.42,776.6,164.3
TA,Tanga,2018,2,Eastern,31.54,33.69,29.16,4.53,558.2,7,0,1.38,776.6,164.3
TA,Tanga,2018,3,Eastern,31.04,34.37,27.63,6.73,916.2,10,1,1.53,776.6,164.3
TA,Tanga,2018,4,Eastern,30.34,34.84,27.99,6.85,1131.1,13,2,1.57,776.6,164.3
TA,Tanga,2018,5,Eastern,29.34,31.42,26.35,5.07,773.0,11,3,1.49,776.6,164.3
TA,Tanga,2018,6,Eastern,28.84,30.7,25.25,5.45,271.7,4,0,0.88,776.6,164.3
TA,Tanga,2018,7,Eastern,28.34,30.26,26.42,3.84,128.5,2,0,0.0,776.6,164.3
TA,Tanga,2018,8,Eastern,28.84,32.35,25.94,6.41,128.5,1,0,0.0,776.6,164.3
TA,Tanga,2018,9,Eastern,29.84,32.26,26.49,5.77,200.1,3,0,0.45,776.6,164.3
TA,Tanga,2018,10,Eastern,30.34,33.68,26.01,7.68,343.3,2,0,1.1,776.6,164.3
TA,Tanga,2018,11,Eastern,30.84,32.99,27.15,5.83,558.2,7,0,1.38,776.6,164.3
TA,Tanga,2018,12,Eastern,31.04,34.46,28.56,5.91,701.4,6,0,1.46,776.6,164.3
TA,Tanga,2019,1,Eastern,32.49,34.54,29.16,5.38,882.3,17,4,0.0,776.6,164.3
TA,Tanga,2019,2,Eastern,32.69,34.77,29.54,5.22,779.1,9,2,0.0,776.6,164.3
TA,Tanga,2019,3,Eastern,32.19,35.27,29.79,5.48,1295.0,17,6,0.09,776.6,164.3
TA,Tanga,2019,4,Eastern,31.49,36.25,28.33,7.92,1604.5,23,3,0.14,776.6,164.3
TA,Tanga,2019,5,Eastern,30.49,34.23,28.92,5.31,1088.6,8,3,0.05,776.6,164.3
TA,Tanga,2019,6,Eastern,29.99,33.87,27.3,6.58,366.4,4,1,0.0,776.6,164.3
TA,Tanga,2019,7,Eastern,29.49,31.93,26.41,5.52,160.0,3,1,0.0,776.6,164.3
TA,Tanga,2019,8,Eastern,29.99,32.69,27.17,5.53,160.0,3,0,0.0,776.6,164.3
TA,Tanga,2019,9,Eastern,30.99,34.38,28.22,6.16,263.2,5,0,0.0,776.6,164.3
TA,Tanga,2019,10,Eastern,31.49,34.91,28.01,6.91,469.6,5,0,0.0,776.6,164.3
TA,Tanga,2019,11,Eastern,31.99,35.88,28.44,7.44,779.1,12,1,0.0,776.6,164.3
TA,Tanga,2019,12,Eastern,32.19,35.6,29.53,6.06,985.5,15,4,0.02,776.6,164.3
TA,Tanga,2020,1,Eastern,31.66,34.03,29.26,4.77,819.0,14,2,0.35,776.6,164.3
TA,Tanga,2020,2,Eastern,31.86,35.12,29.11,6.01,723.7,8,2,0.3,776.6,164.3
TA,Tanga,2020,3,Eastern,31.36,33.98,27.93,6.05,1200.0,14,3,0.45,776.6,164.3
TA,Tanga,2020,4,Eastern,30.66,34.27,27.23,7.04,1485.8,19,3,0.5,776.6,164.3
TA,Tanga,2020,5,Eastern,29.66,31.87,27.27,4.6,1009.5,16,5,0.41,776.6,164.3
TA,Tanga,2020,6,Eastern,29.16,32.12,27.1,5.02,342.6,4,0,0.0,776.6,164.3
TA,Tanga,2020,7,Eastern,28.66,30.93,25.88,5.05,152.1,3,0,0.0,776.6,164.3
TA,Tanga,2020,8,Eastern,29.16,32.23,25.78,6.45,152.1,1,0,0.0,776.6,164.3
TA,Tanga,2020,9,Eastern,30.16,32.77,27.61,5.16,247.4,1,0,0.0,776.6,164.3
TA,Tanga,2020,10,Eastern,30.66,33.88,27.34,6.55,437.9,5,0,0.02,776.6,164.3
TA,Tanga,2020,11,Eastern,31.16,34.06,28.79,5.27,723.7,8,1,0.3,776.6,164.3
TA,Tanga,2020,12,Eastern,31.36,34.61,28.82,5.79,914.2,14,4,0.38,776.6,164.3
TA,Tanga,2021,1,Eastern,31.81,34.05,29.53,4.52,522.8,4,1,2.03,776.6,164.3
TA,Tanga,2021,2,Eastern,32.01,34.55,28.47,6.07,464.6,6,0,1.98,776.6,164.3
TA,Tanga,2021,3,Eastern,31.51,33.77,28.97,4.8,755.8,12,2,2.14,776.6,164.3
TA,Tanga,2021,4,Eastern,30.81,33.56,27.73,5.82,930.6,12,4,2.18,776.6,164.3
TA,Tanga,2021,5,Eastern,29.81,32.07,26.27,5.79,639.3,9,1,2.09,776.6,164.3
TA,Tanga,2021,6,Eastern,29.31,33.12,26.29,6.83,231.6,3,0,1.49,776.6,164.3
TA,Tanga,2021,7,Eastern,28.81,30.91,24.85,6.06,115.1,2,0,0.0,776.6,164.3
TA,Tanga,2021,8,Eastern,29.31,32.17,25.61,6.56,115.1,1,1,0.0,776.6,164.3
TA,Tanga,2021,9,Eastern,30.31,34.25,27.34,6.91,173.3,1,0,1.06,776.6,164.3
TA,Tanga,2021,10,Eastern,30.81,34.16,28.39,5.77,289.8,2,0,1.71,776.6,164.3
TA,Tanga,2021,11,Eastern,31.31,35.96,28.41,7.55,464.6,5,1,1.98,776.6,164.3
TA,Tanga,2021,12,Eastern,31.51,34.23,28.72,5.51,581.1,10,1,2.07,776.6,164.3
TA,Tanga,2022,1,Eastern,31.85,34.14,29.66,4.48,1040.2,15,1,0.0,776.6,164.3
TA,Tanga,2022,2,Eastern,32.05,35.8,29.58,6.23,917.3,7,4,0.0,776.6,164.3
TA,Tanga,2022,3,Eastern,31.55,35.75,29.0,6.74,1531.9,22,7,0.0,776.6,164.3
TA,Tanga,2022,4,Eastern,30.85,33.17,27.21,5.96,1900.7,25,10,0.0,776.6,164.3
TA,Tanga,2022,5,Eastern,29.85,34.01,27.27,6.73,1286.1,20,3,0.0,776.6,164.3
TA,Tanga,2022,6,Eastern,29.35,33.7,24.44,9.27,425.6,8,0,0.0,776.6,164.3
TA,Tanga,2022,7,Eastern,28.85,31.44,24.19,7.25,179.8,3,1,0.0,776.6,164.3
TA,Tanga,2022,8,Eastern,29.35,33.18,26.69,6.49,179.8,5,0,0.0,776.6,164.3
TA,Tanga,2022,9,Eastern,30.35,32.47,27.66,4.81,302.7,5,0,0.0,776.6,164.3
TA,Tanga,2022,10,Eastern,30.85,33.44,28.24,5.2,548.5,5,0,0.0,776.6,164.3
TA,Tanga,2022,11,Eastern,31.35,33.37,28.03,5.33,917.3,15,1,0.0,776.6,164.3
TA,Tanga,2022,12,Eastern,31.55,34.47,29.31,5.16,1163.2,13,1,0.0,776.6,164.3
TA,Tanga,2023,1,Eastern,33.06,35.75,30.71,5.04,927.4,13,2,0.0,776.6,164.3
TA,Tanga,2023,2,Eastern,33.26,34.81,29.87,4.94,818.6,14,0,0.0,776.6,164.3
TA,Tanga,2023,3,Eastern,32.76,36.81,30.75,6.06,1362.8,21,8,0.0,776.6,164.3
TA,Tanga,2023,4,Eastern,32.06,35.53,28.05,7.48,1689.2,22,7,0.0,776.6,164.3
TA,Tanga,2023,5,Eastern,31.06,33.22,28.03,5.19,1145.1,17,6,0.0,776.6,164.3
TA,Tanga,2023,6,Eastern,30.56,34.88,26.67,8.21,383.3,7,0,0.0,776.6,164.3
TA,Tanga,2023,7,Eastern,30.06,33.84,26.34,7.5,165.7,1,0,0.0,776.6,164.3
TA,Tanga,2023,8,Eastern,30.56,33.84,28.38,5.47,165.7,1,0,0.0,776.6,164.3
TA,Tanga,2023,9,Eastern,31.56,35.29,26.85,8.44,274.5,1,0,0.0,776.6,164.3
TA,Tanga,2023,10,Eastern,32.06,34.88,29.02,5.86,492.1,8,0,0.0,776.6,164.3
TA,Tanga,2023,11,Eastern,32.56,36.66,29.06,7.59,818.6,12,3,0.0,776.6,164.3
TA,Tanga,2023,12,Eastern,32.76,35.62,30.24,5.38,1036.3,17,2,0.0,776.6,164.3
ZC,Zanzibar Central/South,2000,1,Zanzibar,27.88,30.5,24.0,6.49,973.4,11,1,1.2,1041.4,419.2
